symbol,date,open,high,low,close,volume,quote_volume,trades,taker_buy_vol,taker_buy_quote,daily_return_pct,price_range_pct,buy_sell_ratio,taker_buy_pct,volume_usd_mil,sma_7,sma_30,sma_90,sma_200,volatility_7d,volatility_30d,vol_sma_7,vol_sma_30,price_vol_ratio
AAVEUSDT,2023-07-27,72.03,75.14,71.58,72.48,133923.079,9815342.31831,47327,61674.093,4519053.30215,0.6667,4.9735,0.8536,46.05,9.82,71.89,72.531,65.632333,72.77455,2.4158,4.4109,6691567.55,15482204.57,7.38e-06
AAVEUSDT,2023-07-28,72.49,74.04,72.31,72.8,74733.57,5461408.64474,22974,39309.722,2872425.91864,0.4415,2.3925,1.1097,52.6,5.46,71.667143,72.977,65.643444,72.83305,2.1687,4.0706,6125543.65,15198180.83,1.333e-05
AAVEUSDT,2023-07-29,72.81,75.0,72.09,74.37,67211.832,4919198.67099,30496,30849.661,2258073.34406,2.1566,4.0366,0.8484,45.9,4.92,72.042857,73.356333,65.689778,72.8954,1.7819,3.9585,6122167.82,14545613.24,1.512e-05
AAVEUSDT,2023-07-30,74.37,75.12,69.23,70.86,151210.267,10977387.2835,65775,69755.43,5063369.08735,-4.7196,8.5079,0.8564,46.13,10.98,71.84,73.367,65.711556,72.9287,2.6544,3.4478,7218182.08,13626945.58,6.46e-06
AAVEUSDT,2023-07-31,70.85,72.31,63.94,65.37,377657.228,25350737.4675,118628,171569.483,11504836.90575,-7.7477,13.0904,0.8325,45.43,25.35,71.138571,73.274667,65.670111,72.91655,3.8425,3.6822,9901911.93,14104342.09,2.58e-06
AAVEUSDT,2023-08-01,65.38,65.62,61.48,65.6,509262.792,32465826.90351,133004,241728.771,15409792.74149,0.3518,6.7339,0.9035,47.47,32.47,70.497143,73.105,65.602333,72.88905,3.8683,3.6124,13925481.98,14574828.69,2.02e-06
AAVEUSDT,2023-08-02,65.6,67.25,62.47,64.46,317226.919,20474184.22703,86654,158833.589,10242518.69231,-1.7378,7.6517,1.0028,50.07,20.47,69.42,72.822,65.531889,72.83185,3.5289,3.5651,15637726.5,14630853.78,3.15e-06
AAVEUSDT,2023-08-03,64.45,65.04,62.89,62.99,149646.014,9557077.74296,48989,66009.473,4215132.92079,-2.2805,3.4187,0.7892,44.11,9.56,68.064286,72.352333,65.415111,72.7508,3.399,3.3941,15600831.56,13648973.86,6.59e-06
AAVEUSDT,2023-08-04,63.0,66.99,62.76,64.2,120484.229,7786122.08308,51259,60978.624,3938925.17266,1.9209,6.74,1.0248,50.61,7.79,66.835714,72.005667,65.352889,72.6693,3.6107,3.3879,15932933.48,12855630.26,8.25e-06
AAVEUSDT,2023-08-05,64.2,66.0,63.12,64.49,104775.901,6742112.6304,37308,49400.005,3179075.86856,0.4517,4.5627,0.8921,47.15,6.74,65.424286,71.813667,65.306111,72.56375,3.3538,3.234,16193349.76,12431597.02,9.57e-06
AAVEUSDT,2023-08-06,64.49,66.2,64.15,65.94,75617.006,4944239.51786,38257,37709.521,2466383.00812,2.2484,3.1956,0.9948,49.87,4.94,64.721429,71.519667,65.322111,72.48395,3.4334,3.0207,15331471.51,12207867.33,1.334e-05
AAVEUSDT,2023-08-07,65.94,67.21,62.87,64.94,129256.491,8448443.32966,47002,72437.022,4742854.29344,-1.5165,6.9031,1.2749,56.04,8.45,64.66,71.231,65.327,72.40215,1.805,3.0203,12916858.06,12005774.15,7.69e-06
AAVEUSDT,2023-08-08,64.92,67.11,64.58,66.27,99721.792,6573634.4717,40677,51118.744,3367958.65292,2.048,3.9176,1.0518,51.26,6.57,64.755714,71.045333,65.344444,72.2955,1.9782,3.0267,9217973.43,11836835.78,1.008e-05
AAVEUSDT,2023-08-09,66.27,67.99,65.85,67.34,114533.633,7654948.83833,38480,56182.665,3753840.01201,1.6146,3.2498,0.9628,49.05,7.65,65.167143,70.979333,65.400444,72.2097,1.8428,2.9791,7386654.09,11716927.93,8.8e-06
AAVEUSDT,2023-08-10,67.34,69.56,66.8,67.09,92660.271,6283214.11481,35573,44661.072,3029401.16384,-0.3713,4.1317,0.9305,48.2,6.28,65.752857,70.772,65.443667,72.11815,1.4344,2.7698,6918959.28,11410829.92,1.068e-05
AAVEUSDT,2023-08-11,67.09,67.12,65.34,65.96,66671.448,4412770.88298,33540,30323.896,2007455.90928,-1.6843,2.7242,0.8343,45.48,4.41,66.004286,70.450667,65.486556,72.01495,1.6443,2.7058,6437051.97,10966950.44,1.495e-05
AAVEUSDT,2023-08-12,65.97,66.69,65.74,66.2,37690.932,2495055.26093,15454,17642.414,1168360.50924,0.3639,1.4451,0.88,46.81,2.5,66.248571,70.018,65.529889,71.94645,1.6442,2.5308,5830329.49,10490335.24,2.653e-05
AAVEUSDT,2023-08-13,66.2,66.43,65.21,65.65,37258.716,2453210.13229,16932,17811.719,1173581.6141,-0.8308,1.8709,0.9159,47.81,2.45,66.207143,69.502333,65.561556,71.8462,1.465,2.4661,5474468.15,9420531.73,2.676e-05
AAVEUSDT,2023-08-14,65.63,66.65,65.3,65.56,42858.025,2834013.83977,21879,20304.083,1342951.59751,-0.1371,2.0674,0.9002,47.38,2.83,66.295714,69.053,65.591111,71.73,1.3212,2.4416,4672406.79,9032217.88,2.313e-05
AAVEUSDT,2023-08-15,65.54,65.84,61.63,63.52,88571.968,5683979.64327,34312,42632.207,2736295.11662,-3.1117,6.8311,0.928,48.13,5.68,65.902857,68.609333,65.574667,71.6116,1.5076,2.4521,4545313.24,8891416.83,1.118e-05
AAVEUSDT,2023-08-16,63.51,66.33,58.12,60.38,200113.856,12328084.1532,67487,102088.983,6279702.29052,-4.9433,14.1259,1.0415,51.02,12.33,64.908571,68.117,65.524444,71.492,1.8945,2.5627,5212904.0,8908266.5,4.9e-06
AAVEUSDT,2023-08-17,60.38,60.6,50.0,55.43,230016.586,13090678.15207,91522,111649.603,6332917.30277,-8.1981,21.2,0.9432,48.54,13.09,63.242857,67.562667,65.414778,71.33115,3.0522,2.8438,6185398.87,8923810.47,4.23e-06
AAVEUSDT,2023-08-18,55.42,56.82,54.75,55.84,101826.223,5690649.18668,43881,46443.139,2594620.06674,0.7397,3.7808,0.8386,45.61,5.69,61.797143,67.033667,65.309667,71.20435,3.3067,2.8576,6367952.91,8838997.0,9.81e-06
AAVEUSDT,2023-08-19,55.85,57.15,55.57,56.59,30493.192,1712504.47156,17346,14358.622,806731.19624,1.3431,2.8433,0.8899,47.09,1.71,60.424286,66.502667,65.228444,71.0728,3.4557,2.8629,6256159.94,8506015.15,3.305e-05
AAVEUSDT,2023-08-20,56.58,57.46,56.23,57.12,27152.023,1541017.64698,15048,13095.535,743578.38895,0.9366,2.1874,0.9316,48.23,1.54,59.205714,65.928,65.148667,70.9169,3.6294,2.8133,6125846.73,8243263.21,3.707e-05
AAVEUSDT,2023-08-21,57.13,57.6,55.05,55.55,52414.694,2963207.35294,24646,21854.506,1234483.62832,-2.7486,4.6322,0.7151,41.7,2.96,57.775714,65.388333,65.038111,70.75315,3.5501,2.7913,6144302.94,8177275.8,1.875e-05
AAVEUSDT,2023-08-22,55.55,55.66,52.66,54.94,78603.066,4293119.49568,45780,35018.944,1913615.73682,-1.0981,5.6969,0.8035,44.55,4.29,56.55,64.810333,64.938556,70.57185,3.5534,2.776,5945608.64,8210203.54,1.28e-05
AAVEUSDT,2023-08-23,54.93,57.71,54.83,57.18,56823.608,3189379.4746,26566,27023.577,1515805.33929,4.0772,5.2526,0.9068,47.56,3.19,56.092857,64.373667,64.868333,70.41275,3.9227,2.8936,4640079.4,8097695.24,1.793e-05
AAVEUSDT,2023-08-24,57.18,58.97,56.26,57.49,80267.275,4641828.18127,33590,40684.191,2352794.01773,0.5421,4.8169,1.0278,50.69,4.64,56.387143,63.953667,64.788222,70.2717,2.1155,2.901,3433100.83,8109061.62,1.239e-05
AAVEUSDT,2023-08-25,57.45,58.79,55.69,56.96,62878.576,3586402.35712,27500,30646.95,1749003.14969,-0.9219,5.5665,0.9508,48.74,3.59,56.547143,63.452333,64.691111,70.136,2.1818,2.8317,3132494.14,7945659.28,1.588e-05
AAVEUSDT,2023-08-26,56.97,57.37,56.3,56.69,19938.445,1133206.83502,11263,9980.189,567047.94285,-0.474,1.9005,1.0022,50.06,1.13,56.561429,62.926,64.554333,69.97595,2.1454,2.8198,3049737.33,7656254.77,5.003e-05
AAVEUSDT,2023-08-27,56.7,58.35,56.62,58.35,39079.785,2248691.6894,20102,19306.341,1110470.68707,2.9282,3.0555,0.9764,49.4,2.25,56.737143,62.444333,64.453778,69.8327,2.4003,2.8925,3150833.63,7549164.2,2.595e-05
AAVEUSDT,2023-08-28,58.36,58.5,56.1,58.27,63941.764,3686954.48743,27351,31023.246,1789214.87128,-0.1371,4.2781,0.9424,48.52,3.69,57.125714,61.907667,64.361222,69.73505,2.014,2.8445,3254226.07,7508089.4,1.58e-05
AAVEUSDT,2023-08-29,58.26,60.74,56.61,59.58,144854.847,8529462.63033,51810,76445.956,4502095.10182,2.2482,7.2955,1.1175,52.77,8.53,57.788571,61.531667,64.314333,69.63945,1.9099,2.7949,3859417.95,7426491.91,6.99e-06
AAVEUSDT,2023-08-30,59.58,59.66,57.35,57.77,44318.921,2589164.10104,24622,20638.728,1204936.02794,-3.0379,4.0279,0.8716,46.57,2.59,57.872857,61.278333,64.260667,69.5313,2.0024,2.4917,3773672.9,6667772.79,2.231e-05
AAVEUSDT,2023-08-31,57.77,57.99,54.21,55.56,65051.241,3660470.94725,32201,30287.602,1702020.33802,-3.8255,6.9729,0.8712,46.56,3.66,57.597143,60.943667,64.171333,69.4221,2.4868,2.565,3633479.01,5707594.26,1.518e-05
AAVEUSDT,2023-09-01,55.57,55.87,53.57,54.53,40290.809,2204846.97281,19324,18678.101,1022183.46859,-1.8539,4.2934,0.8642,46.36,2.2,57.25,60.612667,64.071667,69.28275,2.54,2.567,3436113.95,5098616.35,2.473e-05
AAVEUSDT,2023-09-02,54.53,55.33,53.91,55.22,47191.317,2579088.23735,20980,27042.682,1477604.13664,1.2654,2.634,1.3422,57.3,2.58,57.04,60.353667,63.987444,69.14335,2.6368,2.565,3642668.44,4866016.7,2.141e-05
AAVEUSDT,2023-09-03,55.21,55.21,54.08,54.8,26931.782,1473730.74241,13285,13440.603,735485.32221,-0.7606,2.0895,0.9963,49.91,1.47,56.532857,60.040333,63.930778,68.96985,2.2074,2.5276,3531959.73,4655603.66,3.718e-05
AAVEUSDT,2023-09-04,54.78,55.58,54.1,54.7,41696.387,2292844.27067,18894,21608.006,1189129.72596,-0.1825,2.7357,1.0756,51.82,2.29,56.022857,59.714,63.853,68.82335,2.2049,2.522,3332801.13,4507294.71,2.386e-05
AAVEUSDT,2023-09-05,54.7,55.86,54.14,55.54,34650.783,1912919.49644,14827,15011.673,829426.79897,1.5356,3.1769,0.7644,43.32,1.91,55.445714,59.367333,63.813444,68.66905,2.0473,2.4983,2387580.68,4406250.71,2.903e-05
AAVEUSDT,2023-09-06,55.55,55.94,54.02,55.13,49876.875,2747916.81011,19564,23290.052,1284197.89722,-0.7382,3.5542,0.876,46.7,2.75,55.068571,59.040333,63.761556,68.4897,1.8356,2.4919,2410259.64,4216233.16,2.006e-05
AAVEUSDT,2023-09-07,55.14,56.5,54.83,56.33,33067.488,1836707.16064,15931,16926.304,941086.59259,2.1767,3.0458,1.0486,51.19,1.84,55.178571,58.709,63.720778,68.32085,1.4716,2.4965,2149721.96,4058335.59,3.067e-05
AAVEUSDT,2023-09-08,56.33,57.4,55.7,56.5,52037.156,2934530.23324,22347,28258.446,1593418.09691,0.3018,3.0521,1.1884,54.3,2.93,55.46,58.347667,63.763,68.14335,1.1616,2.4694,2253962.42,3900988.3,1.925e-05
AAVEUSDT,2023-09-09,56.5,56.63,55.94,56.21,19044.222,1073634.3357,9077,8535.107,481116.03774,-0.5133,1.2335,0.8122,44.82,1.07,55.601429,57.985,63.807556,67.9854,1.1644,2.4691,2038897.58,3727335.64,5.235e-05
AAVEUSDT,2023-09-10,56.22,56.22,53.56,54.03,48223.605,2636037.49918,26493,22974.167,1256659.94317,-3.8783,4.9664,0.9099,47.64,2.64,55.491429,57.587333,63.811222,67.83055,1.9506,2.5353,2204941.4,3668111.19,2.05e-05
AAVEUSDT,2023-09-11,54.02,54.19,51.39,52.12,65524.778,3446475.37447,33030,31457.326,1654362.55173,-3.5351,5.4485,0.9234,48.01,3.45,55.122857,57.118,63.778111,67.66315,2.3254,2.582,2369745.84,3699825.2,1.512e-05
AAVEUSDT,2023-09-12,52.12,54.35,52.05,53.04,61646.805,3286057.89602,26972,27625.456,1472553.93604,1.7652,4.4188,0.812,44.81,3.29,54.765714,56.697667,63.788556,67.52035,2.3629,2.6228,2565908.47,3727586.79,1.614e-05
AAVEUSDT,2023-09-13,53.03,54.66,52.85,53.59,82583.809,4443486.85754,31183,40170.288,2161087.59798,1.037,3.4248,0.9471,48.64,4.44,54.545714,56.298667,63.827333,67.3883,2.4434,2.6398,2808132.77,3781235.89,1.206e-05
AAVEUSDT,2023-09-14,53.59,55.13,53.34,54.37,54604.522,2961695.4632,26616,28758.36,1560679.06306,1.4555,3.3558,1.1127,52.67,2.96,54.265714,55.993667,63.867778,67.24915,2.3303,2.6237,2968845.38,3690493.08,1.836e-05
AAVEUSDT,2023-09-15,54.37,56.17,53.93,55.85,49048.324,2688819.22703,24457,25726.297,1410601.69667,2.7221,4.1535,1.1031,52.45,2.69,54.172857,55.842667,63.921,67.1274,2.6266,2.5465,2933743.81,3369184.25,2.077e-05
AAVEUSDT,2023-09-16,55.87,62.83,55.8,59.17,212224.423,12691314.36949,100470,101316.373,6052642.59829,5.9445,12.5986,0.9135,47.74,12.69,54.595714,55.967333,64.012556,67.03475,3.4703,2.319,4593412.38,3355872.13,4.66e-06
AAVEUSDT,2023-09-17,59.17,61.64,57.59,59.34,140248.793,8410757.09777,60402,65135.746,3901486.61815,0.2873,7.0325,0.8672,46.44,8.41,55.354286,56.084,64.094556,66.91695,2.8361,2.3171,5418372.33,3446542.39,7.06e-06
AAVEUSDT,2023-09-18,59.36,62.5,58.18,60.56,99901.421,6086235.3566,52579,48241.422,2941133.45699,2.0559,7.4252,0.9338,48.29,6.09,56.56,56.216333,64.177444,66.82025,1.8288,2.3325,5795480.9,3592333.42,9.95e-06
AAVEUSDT,2023-09-19,60.53,64.5,60.52,61.83,117175.397,7297797.74912,47630,56380.706,3513257.21357,2.0971,6.5763,0.9274,48.12,7.3,57.815714,56.373333,64.253111,66.7454,1.8205,2.3538,6368586.59,3784226.09,8.47e-06
AAVEUSDT,2023-09-20,61.84,65.94,61.26,65.5,147045.852,9358312.59822,73342,76069.37,4831288.82602,5.9356,7.6396,1.0718,51.73,9.36,59.517143,56.705,64.363111,66.6964,2.1901,2.4967,7070704.55,3997396.26,7e-06
AAVEUSDT,2023-09-21,65.49,66.11,62.09,62.5,106268.29,6773485.30679,54632,47670.631,3035994.89899,-4.5802,6.4745,0.8135,44.86,6.77,60.678571,56.957,64.423111,66.6339,3.6006,2.6535,7615245.96,4080075.13,9.23e-06
AAVEUSDT,2023-09-22,62.5,64.57,61.71,64.4,79227.475,5024488.44074,36428,45523.867,2886480.04842,3.04,4.6346,1.3507,57.46,5.02,61.9,57.197667,64.504444,66.5729,3.6122,2.6112,7948912.99,4141245.42,1.282e-05
AAVEUSDT,2023-09-23,64.36,64.93,62.3,62.97,50537.958,3204807.36858,25063,22473.67,1425702.87691,-2.2205,4.2215,0.8008,44.47,3.2,62.442857,57.380333,64.440111,66.51175,3.4842,2.6554,6593697.7,4093344.73,1.965e-05
AAVEUSDT,2023-09-24,62.97,63.21,61.46,61.74,38690.807,2416721.94401,23479,18950.167,1184476.2787,-1.9533,2.8474,0.96,48.98,2.42,62.785714,57.539667,64.424222,66.46195,3.6535,2.6789,5737406.97,4054355.38,2.555e-05
AAVEUSDT,2023-09-25,61.75,62.97,61.04,62.23,49520.595,3081325.73975,30436,24605.942,1531779.97973,0.7937,3.1619,0.9876,49.69,3.08,63.024286,57.724333,64.393778,66.4301,3.6019,2.6762,5308134.16,4119292.68,2.02e-05
AAVEUSDT,2023-09-26,62.26,62.32,60.3,61.12,40862.633,2509332.17678,27798,20848.703,1281233.95649,-1.7837,3.3499,1.0417,51.02,2.51,62.922857,57.816667,64.412667,66.3942,3.6038,2.6576,4624067.65,4127980.7,2.436e-05
AAVEUSDT,2023-09-27,61.12,62.89,59.87,60.7,64111.006,3942419.10708,39381,29918.882,1841880.81881,-0.6872,5.0443,0.875,46.67,3.94,62.237143,57.897667,64.387222,66.3637,2.4305,2.6618,3850368.58,4136496.18,1.54e-05
AAVEUSDT,2023-09-28,60.71,66.9,60.5,65.69,187258.245,12013360.15004,84187,91599.704,5883361.69612,8.2208,10.5785,0.9576,48.92,12.01,62.692857,58.101333,64.333333,66.32865,3.7787,3.0216,4598922.13,4252626.1,5.47e-06
AAVEUSDT,2023-09-29,65.68,67.95,64.96,66.06,98883.304,6539863.64429,47317,47365.599,3134005.39443,0.5633,4.6028,0.9194,47.9,6.54,62.93,58.377667,64.310222,66.27895,3.6446,2.9523,4815404.3,4384316.09,1.01e-05
AAVEUSDT,2023-09-30,66.07,68.68,66.01,67.56,92852.311,6263965.21093,41523,41471.481,2798511.05319,2.2707,4.0448,0.8071,44.66,6.26,63.585714,58.777667,64.275444,66.22125,3.4948,2.8532,5252426.85,4471099.23,1.079e-05
AAVEUSDT,2023-10-01,67.56,72.4,67.31,72.21,110691.234,7688981.88559,67484,60700.985,4218169.67733,6.8828,7.562,1.2143,54.84,7.69,65.081429,59.367,64.267222,66.2128,3.8066,3.025,6005606.84,4653903.72,9.39e-06
AAVEUSDT,2023-10-02,72.24,72.38,68.0,69.15,110759.539,7738225.77532,68457,51179.337,3581914.55116,-4.2376,6.4412,0.859,46.21,7.74,66.07,59.831333,64.179111,66.18455,4.5465,3.1707,6670878.28,4825874.98,8.94e-06
AAVEUSDT,2023-10-03,69.15,70.27,64.5,65.07,117687.037,7874980.92005,71413,46782.044,3134115.38703,-5.9002,8.9457,0.6598,39.75,7.87,66.634286,60.173667,64.073222,66.1069,5.2669,3.3893,7437399.53,5039249.98,8.26e-06
AAVEUSDT,2023-10-04,65.07,66.82,63.0,66.67,95000.834,6160273.85326,53343,41657.461,2705391.01106,2.4589,6.0635,0.7809,43.85,6.16,67.487143,60.572667,64.033444,66.05125,5.2315,3.4018,7754235.92,5168164.3,1.082e-05
AAVEUSDT,2023-10-05,66.67,72.8,66.18,66.91,261926.851,18153489.36651,147651,130065.76,9026510.16827,0.36,10.003,0.9864,49.66,18.15,67.661429,60.951667,63.946222,65.9888,4.3006,3.3988,8631397.24,5709516.63,3.69e-06
AAVEUSDT,2023-10-06,66.92,69.77,66.89,68.88,126632.492,8623724.78478,59839,60765.329,4137171.60217,2.9443,4.3056,0.9225,47.99,8.62,68.064286,61.41,63.893778,65.9527,4.4136,3.4123,8929091.69,5905376.9,7.99e-06
AAVEUSDT,2023-10-07,68.89,69.22,65.89,66.74,109431.129,7330814.72169,52258,49582.082,3322719.34712,-3.1069,5.0539,0.8285,45.31,7.33,67.947143,61.757,63.837111,65.8914,4.5568,3.4747,9081498.76,6088513.82,9.1e-06
AAVEUSDT,2023-10-08,66.72,67.38,65.13,66.04,40382.9,2667690.99732,25634,17083.594,1129060.56941,-1.0488,3.4546,0.7332,42.3,2.67,67.065714,62.075,63.800667,65.8461,3.3658,3.4877,8364171.49,6079619.17,2.476e-05
AAVEUSDT,2023-10-09,66.03,66.12,62.0,63.3,60295.997,3865690.98778,45346,29344.914,1882115.14665,-4.149,6.6452,0.9481,48.67,3.87,66.23,62.311333,63.689444,65.7771,3.3527,3.5887,7810952.23,6172687.73,1.637e-05
AAVEUSDT,2023-10-10,63.29,65.0,63.04,64.08,50849.679,3256800.24071,36009,26982.257,1728806.95981,1.2322,3.1091,1.1305,53.06,3.26,66.088571,62.646333,63.561444,65.7325,2.7106,3.4958,7151212.14,6193379.82,1.968e-05
AAVEUSDT,2023-10-11,64.1,64.51,62.63,63.29,48717.7,3089201.12459,30025,24337.286,1543470.48278,-1.2328,3.0018,0.9982,49.96,3.09,65.605714,63.018667,63.384889,65.69245,2.4573,3.4259,6712487.46,6181470.68,2.049e-05
AAVEUSDT,2023-10-12,63.28,64.19,61.74,62.96,43628.291,2739626.15904,32568,18392.95,1155563.25857,-0.5214,3.9683,0.7289,42.16,2.74,65.041429,63.349333,63.183111,65.64275,2.4153,3.4269,4510507.0,6163256.29,2.298e-05
AAVEUSDT,2023-10-13,62.95,64.7,62.9,63.69,35906.736,2280035.24235,25232,19809.294,1257656.15122,1.1595,2.8617,1.2306,55.17,2.28,64.3,63.686,63.012556,65.6122,2.0093,3.4275,3604265.64,6091141.23,2.793e-05
AAVEUSDT,2023-10-14,63.7,65.04,63.58,64.27,27521.202,1773595.32406,18063,15365.259,990398.17004,0.9107,2.2963,1.264,55.83,1.77,63.947143,64.016,62.873,65.58055,1.9103,3.4244,2810377.15,6051537.9,3.624e-05
AAVEUSDT,2023-10-15,64.28,64.8,63.79,63.96,25479.0,1635729.96157,15293,13061.916,838272.14597,-0.4823,1.5833,1.0519,51.27,1.64,63.65,64.286333,62.748667,65.53585,1.8962,3.4064,2662954.15,6016434.92,3.91e-05
AAVEUSDT,2023-10-16,63.95,67.17,63.48,64.79,116691.174,7592793.07729,64897,63764.822,4151469.85266,1.2977,5.8129,1.2048,54.64,7.59,63.862857,64.473667,62.667889,65.5033,1.049,3.2528,3195397.3,5846484.21,8.53e-06
AAVEUSDT,2023-10-17,64.82,64.86,61.06,62.6,91009.401,5732345.81715,38847,46157.191,2906831.94046,-3.3802,6.2234,1.0291,50.72,5.73,63.651429,64.582333,62.566667,65.4453,1.6626,3.3236,3549046.67,5757203.83,1.092e-05
AAVEUSDT,2023-10-18,62.59,63.6,61.86,62.03,55951.655,3513599.68168,29157,26787.256,1681457.73938,-0.9105,2.8128,0.9185,47.88,3.51,63.471429,64.631333,62.450111,65.38495,1.6374,3.3115,3609675.04,5671449.31,1.765e-05
AAVEUSDT,2023-10-19,62.01,65.61,61.09,63.91,198570.202,12699257.16662,72383,119282.92,7631157.50604,3.0308,7.3989,1.5044,60.07,12.7,63.607143,64.700667,62.334,65.3395,2.0475,3.3349,5032479.47,5851497.96,5.03e-06
AAVEUSDT,2023-10-20,63.91,70.13,63.37,65.9,361388.523,24170626.10916,139888,192828.336,12914918.59528,3.1138,10.6675,1.144,53.36,24.17,63.922857,64.714,62.269111,65.3005,2.3113,3.2037,8159706.73,6345241.74,2.73e-06
AAVEUSDT,2023-10-21,65.91,70.94,65.21,70.06,174981.763,11953068.35205,64419,79788.39,5456424.0162,6.3126,8.787,0.8382,45.6,11.95,64.75,64.966,62.244444,65.2688,3.1984,3.275,9613917.17,6517894.51,5.86e-06
AAVEUSDT,2023-10-22,70.06,80.5,68.91,79.27,764251.293,57441511.47572,298569,363364.845,27285535.66884,13.1459,16.819,0.9064,47.55,57.44,66.937143,65.461667,62.344333,65.27415,5.3612,3.9934,17586171.67,8265128.61,1.38e-06
AAVEUSDT,2023-10-23,79.3,87.76,78.31,84.88,635678.771,52858481.4936,299130,328145.935,27284111.82494,7.0771,12.0674,1.067,51.62,52.86,69.807143,66.192,62.508667,65.29555,5.4581,4.1124,24052698.59,9920251.08,1.61e-06
AAVEUSDT,2023-10-24,84.93,90.9,80.64,83.51,408930.806,35185584.4741,195835,188205.497,16163035.183,-1.614,12.7232,0.8527,46.02,35.19,72.794286,66.917667,62.636556,65.3216,5.0852,4.1042,28260304.11,11012546.5,2.37e-06
AAVEUSDT,2023-10-25,83.45,86.49,81.23,86.09,321271.161,26885390.43079,132974,161070.345,13461049.55629,3.0895,6.4754,1.0054,50.14,26.89,76.231429,67.713,62.787778,65.37055,4.6029,4.1199,31599131.36,11806015.32,3.2e-06
AAVEUSDT,2023-10-26,86.09,89.09,77.34,80.73,206768.13,17072647.07869,136192,98302.788,8110361.40594,-6.226,15.1927,0.9063,47.54,17.07,78.634286,68.366667,62.875889,65.3932,6.2556,4.3053,32223901.34,12291459.15,4.73e-06
AAVEUSDT,2023-10-27,80.75,80.76,75.67,78.33,104761.808,8194505.56612,70243,51106.304,4000624.98225,-2.9729,6.7266,0.9525,48.78,8.19,80.41,68.954333,62.919889,65.39235,6.7323,4.3564,29941598.41,12433195.37,9.56e-06
AAVEUSDT,2023-10-28,78.37,81.52,78.19,80.02,79464.427,6368419.55302,41715,39053.314,3128784.58625,2.1575,4.2589,0.9664,49.15,6.37,81.832857,69.432,63.021667,65.39695,6.5398,4.1425,29143791.44,12245030.68,1.257e-05
AAVEUSDT,2023-10-29,80.03,85.96,79.23,84.49,151118.669,12590917.10055,94165,85426.221,7126046.51936,5.5861,8.4943,1.3004,56.53,12.59,82.578571,70.046333,63.234111,65.4249,4.8045,4.2356,22736563.67,12446732.46,6.71e-06
AAVEUSDT,2023-10-30,84.5,87.5,81.19,83.68,159337.578,13443003.06621,90225,76358.893,6442372.2609,-0.9587,7.7719,0.9202,47.92,13.44,82.407143,70.583667,63.435,65.4373,4.0084,4.2408,17105781.04,12686033.73,6.22e-06
AAVEUSDT,2023-10-31,83.68,84.83,79.0,81.44,206736.272,16964191.90788,120294,89193.879,7313158.48874,-2.6769,7.3797,0.7588,43.14,16.96,82.111429,70.891333,63.623667,65.432,4.093,4.1256,14502724.96,12995207.39,4.8e-06
AAVEUSDT,2023-11-01,81.39,91.83,80.67,89.16,366619.021,31666028.05194,215057,187428.911,16175720.52564,9.4794,13.8341,1.046,51.12,31.67,82.55,71.558333,63.914444,65.4658,5.4567,4.3391,15185673.19,13792800.8,2.82e-06
AAVEUSDT,2023-11-02,89.18,102.7,87.54,91.97,762798.062,73422201.30525,427082,418202.123,40315082.24963,3.1516,17.3178,1.2136,54.82,73.42,84.155714,72.455,64.223,65.50865,4.5735,4.158,23235609.51,15977708.15,1.25e-06
AAVEUSDT,2023-11-03,91.96,93.14,87.84,90.12,228940.208,20740849.0467,143389,121603.969,11019170.74054,-2.0115,6.0337,1.1329,53.12,20.74,85.84,73.236667,64.507778,65.55375,4.412,4.1928,25027944.29,16463727.32,4.35e-06
AAVEUSDT,2023-11-04,90.12,92.82,88.06,90.06,172398.737,15490683.68057,103493,85837.24,7713102.44328,-0.0666,5.4054,0.9916,49.79,15.49,87.274286,74.008333,64.775778,65.59405,4.487,4.1961,26331124.88,16374967.13,5.81e-06
AAVEUSDT,2023-11-05,90.01,92.25,87.0,89.09,294850.188,26375938.24963,144457,143577.828,12846632.93535,-1.0771,6.0345,0.9491,48.7,26.38,87.931429,74.682,65.044111,65.6695,4.2469,4.1987,28300413.62,16966707.58,3.38e-06
AAVEUSDT,2023-11-06,89.09,100.79,87.54,100.22,670177.599,63850293.76086,308214,383844.963,36620152.4959,12.493,15.1359,1.3406,57.28,63.85,90.294286,75.798,65.421333,65.8086,5.9871,4.6242,35501455.14,18850690.22,1.57e-06
AAVEUSDT,2023-11-07,100.25,105.0,95.48,97.46,524047.467,52034091.42887,297668,289835.97,28822116.10245,-2.7539,9.9707,1.2375,55.31,52.03,92.582857,76.845333,65.756,65.9499,5.9988,4.6664,40511440.79,20496236.9,1.87e-06
AAVEUSDT,2023-11-08,97.46,101.5,95.11,100.3,193710.966,18971250.3127,100835,93690.521,9177249.13552,2.914,6.7185,0.9367,48.37,18.97,94.174286,78.078667,66.125,66.0969,5.2351,4.5532,38697901.11,20999755.54,5.29e-06
AAVEUSDT,2023-11-09,100.32,110.0,92.33,100.81,673704.237,69403467.27506,319597,364366.78,37590712.41726,0.5085,19.1379,1.1779,54.08,69.4,95.437143,79.303,66.512222,66.24895,5.2172,4.5574,38123796.25,23204644.44,1.45e-06
