DATE,SYMBOL,RETURN
2022-12-06,LGBFORGE,-0.23412698412698407
2008-05-21,LGBROS,-0.20335820895522383
2025-10-10,LGHL,-0.5924634794156707
2020-05-27,LIBAS,-0.25164835164835175
2005-10-13,LIBERTSHOE,-0.5229484198742789
2010-12-30,LICHSGFIN,-0.7963508255337048
2026-03-06,LICMFGOLD,-0.9900567984557486
2017-02-14,LICNETFSEN,-0.23063523400301944
2022-12-02,LIKHITHA,-0.43228998601699475
2024-12-20,LINC,-0.7515977018914208
2019-06-25,LINCPEN,-0.20486734490325154
2008-01-21,LITL,-0.25344241049732696
2008-10-24,LITL,-0.20449077786688052
2009-01-07,LITL,-0.2534835458049214
2010-01-04,LITL,-0.8992543783596324
2017-11-14,LITL,-0.37037037037037046
2018-05-02,LITL,-0.4
2006-06-12,LLOYDFIN,-0.75
2009-08-21,LLOYDFIN,-0.23529411764705876
2010-02-19,LLOYDFIN,-0.3278688524590164
2013-03-01,LLOYDFIN,-0.4137931034482759
2014-03-03,LLOYDFIN,-0.22222222222222232
2008-02-29,LLOYDSTEEL,-0.570855614973262
2008-12-01,LLOYDSTEEL,-0.6206896551724137
2008-02-29,LML,-0.2406947890818858
2023-05-31,LODHA,-0.48101807802093244
2025-05-26,LORDSCHLO,-0.3104667271771844
2006-06-12,LOTTEINDIA,-0.3646102696712227
2008-02-29,LOTTEINDIA,-0.35449735449735453
2010-02-19,LOTUSEYE,-0.23066666666666658
2018-02-07,LOTUSEYE,-0.2567567567567568
2023-02-28,LOTUSEYE,-0.34116390816871334
2021-02-02,LOVABLE,-0.2271028037383177
2022-03-29,LOVABLE,-0.27211975407645017
2024-12-02,LOVABLE,-0.22638723235076952
2024-03-01,LOWVOLIETF,-0.899350150949189
2024-11-13,LOYALTEX,-0.20000000000000007
2025-04-15,LOYALTEX,-0.21691016474976688
2025-10-20,LOYALTEX,-0.2700740120094959
2010-02-19,LPDC,-0.26315789473684215
2010-12-03,LPDC,-0.32500000000000007
2011-06-17,LPDC,-0.2962962962962963
2012-12-03,LPDC,-0.3943661971830986
2013-03-01,LPDC,-0.2833333333333333
2020-11-10,LPDC,-0.23076923076923073
2021-04-27,LPDC,-0.20408163265306134
2022-03-29,LPDC,-0.42040816326530617
2024-10-14,LPDC,-0.3794749403341289
2025-03-25,LPDC,-0.4133627019089574
2018-06-19,LSIL,-0.4
2020-08-18,LSIL,-0.4137931034482759
2006-09-28,LT,-0.5122605807846772
2008-10-01,LT,-0.5029022236756051
2013-07-11,LT,-0.3175001768409139
2017-07-13,LT,-0.3244804690868328
2011-03-07,LUMAXIND,-0.21890482398956967
2018-06-07,LUMAXTECH,-0.7815104166666667
2006-08-11,LUPIN,-0.4901582193617592
2010-08-27,LUPIN,-0.8002730119643479
2016-06-06,LUXIND,-0.8017591533180778
2018-05-02,LYCOS,-0.39869281045751637
2018-07-24,LYCOS,-0.24038461538461542
2007-03-02,LYKALABS,-0.41227312013828865
2010-02-19,LYKALABS,-0.26115485564304464
2012-08-31,LYKALABS,-0.3207547169811321
2019-06-25,LYKALABS,-0.300469483568075
2022-03-29,LYKALABS,-0.4014861517676199
2014-09-29,LYPSAGEMS,-0.3092436974789916
2019-01-08,LYPSAGEMS,-0.33333333333333326
2020-03-04,LYPSAGEMS,-0.3448275862068966
2022-09-13,LYPSAGEMS,-0.22580645161290325
2024-12-23,LYPSAGEMS,-0.30164533820840955
2025-09-09,LYPSAGEMS,-0.3306451612903226
2005-09-01,M&M,-0.49750415973377715
2010-03-29,M&M,-0.4878342122305487
2017-12-21,M&M,-0.5185989946489379
2013-02-15,M&MFIN,-0.8000198196412645
2020-03-23,M&MFIN,-0.2864285714285715
2020-07-22,M&MFIN,-0.32492321193505924
2014-10-16,M50,-0.3124943290082569
2014-03-03,MAANALU,-0.4972826086956521
2017-07-10,MAANALU,-0.47511885895404127
2021-10-12,MAANALU,-0.6656285037996761
2023-10-30,MAANALU,-0.6094758381866834
2025-05-12,MAANALU,-0.4459762944479102
2008-02-29,MAARSOFTW,-0.4556213017751479
2008-06-13,MAARSOFTW,-0.2660550458715597
2008-11-05,MACMILLAN,-0.4289575289575289
2009-03-02,MADHAV,-0.280120481927711
2024-07-15,MADHAV,-0.4053892215568863
2009-11-05,MADHUCON,-0.4855025070852409
2021-04-27,MADHUCON,-0.26277372262773724
2022-06-21,MADHUCON,-0.2500000000000001
2022-12-06,MADHUCON,-0.2148148148148148
2025-09-09,MADHUCON,-0.27112676056338025
2008-10-01,MADRASCEM,-0.9471630509472857
2007-03-02,MADRASFERT,-0.23183391003460208
2008-02-29,MADRASFERT,-0.3131749460043196
2009-08-21,MADRASFERT,-0.23828125
2019-01-08,MAGADSUGAR,-0.25604439159730485
2019-06-27,MAGADSUGAR,-0.2501435956346926
2010-08-13,MAGMA,-0.7912173574119787
2013-03-01,MAGNUM,-0.2061855670103092
2018-10-16,MAGNUM,-0.2500000000000001
2019-12-23,MAGNUM,-0.3666666666666667
2020-05-27,MAGNUM,-0.20895522388059706
2021-04-27,MAGNUM,-0.2410714285714285
2019-09-17,MAHASTEEL,-0.25352509870276374
2005-09-15,MAHAVIRSPG,-0.3369887049018533
2025-03-25,MAHEPC,-0.20882705365463994
2020-10-13,MAHESHWARI,-0.40038872691933913
2013-08-30,MAHINDUGIN,-0.23668314113124655
2021-09-14,MAHLIFE,-0.6715414553603019
2006-04-18,MAHSEAMLES,-0.49215968487235817
2008-01-21,MAHSEAMLES,-0.23569088456349963
2022-11-25,MAHSEAMLES,-0.5025690430314708
2013-06-14,MAITHANALL,-0.20000000000000007
2015-07-15,MAITHANALL,-0.502283105022831
2020-12-23,MAJESCO,-0.9876223811697864
2008-07-17,MALCO,-0.7892357059509918
2024-07-15,MALUPAPER,-0.31753554502369663
2008-02-29,MALWACOTT,-0.23630573248407638
2008-12-01,MALWACOTT,-0.554147465437788
2022-03-29,MANAKALUCO,-0.20134228187919467
2024-05-27,MANAKALUCO,-0.37142857142857144
2019-09-17,MANAKCOAT,-0.21649484536082475
2022-03-29,MANAKCOAT,-0.40919282511210764
2016-10-13,MANAKINDST,-0.23733333333333329
2017-08-23,MANAKINDST,-0.31739130434782614
2014-12-18,MANAKSIA,-0.4403193612774452
2020-05-27,MANAKSIA,-0.3998063891577929
2024-07-15,MANAKSTEEL,-0.41154661016949157
2008-08-22,MANALIPETC,-0.27184466019417475
2011-06-09,MANAPPURAM,-0.49264705882352944
2016-10-13,MANDHANA,-0.7251683501683501
2017-04-17,MANDHANA,-0.2995319812792512
2006-06-12,MANGALAM,-0.45073375262054516
2007-03-02,MANGALAM,-0.4444444444444444
2008-12-01,MANGALAM,-0.5948905109489051
2011-03-07,MANGALAM,-0.34078212290502785
2013-03-01,MANGALAM,-0.2500000000000001
2019-06-25,MANGALAM,-0.5334821428571428
2008-02-29,MANGCHEFER,-0.27425149700598805
2010-06-11,MANGTIMBER,-0.23206106870229015
2012-12-03,MANGTIMBER,-0.24817518248175174
2018-02-07,MANGTIMBER,-0.24444444444444446
2020-04-13,MANGTIMBER,-0.37244897959183676
2007-10-09,MANINDS,-0.48925563004985384
2014-08-28,MANINFRA,-0.8092719352831362
2021-11-17,MANINFRA,-0.223337049424006
2024-11-18,MANOMAY,-0.386565439841558
2024-03-07,MANORAMA,-0.8087371158847895
2017-09-27,MANPASAND,-0.5183006879168198
2024-04-23,MANUGRAPH,-0.2627388535031847
2025-12-02,MANUGRAPH,-0.2528837622005323
2008-02-29,MARALOVER,-0.3854748603351955
2018-04-05,MARATHON,-0.4367816091954023
2007-02-21,MARICO,-0.8979891257443687
2015-12-22,MARICO,-0.5222462203023759
2021-02-18,MARINE,-0.7758620689655172
2022-03-29,MARINE,-0.21783439490445866
2025-03-25,MARINE,-0.3526665401404441
2008-03-11,MARKSANS,-0.8923146678757652
2016-01-15,MARKSANS,-0.20000000000000007
2022-03-29,MARSHALL,-0.34976744186046504
2024-02-22,MASFIN,-0.6560260255172063
2024-06-10,MASKINVEST,-0.2139559286463799
2026-01-27,MASKINVEST,-0.29506860480912933
2006-03-27,MASTEK,-0.5439942459841764
2015-06-26,MASTEK,-0.5247117908914508
2005-01-13,MATRIXLABS,-0.9016745789933631
2008-10-08,MATRIXLABS,-0.20727548313755206
2014-03-03,MAWANASUG,-0.24712643678160917
2021-02-02,MAWANASUG,-0.24637681159420288
2007-03-12,MAX,-0.7945365027264546
2016-02-10,MAX,-0.23642917726887192
2013-03-01,MAXWELL,-0.37524557956777993
2013-08-30,MAXWELL,-0.20333333333333337
2013-09-25,MAYURUNIQ,-0.46765393608729544
2014-03-28,MAYURUNIQ,-0.46976932416025896
2025-05-19,MAZDA,-0.8497098855810422
2024-12-27,MAZDOCK,-0.5100375284105925
2023-10-20,MBAPL,-0.4797909692169511
2024-04-22,MBECL,-0.895906432748538
2015-07-28,MBLINFRA,-0.5006160887167752
2019-12-10,MBLINFRA,-0.3030303030303031
2023-02-28,MBLINFRA,-0.3119834710743802
2024-12-09,MBLINFRA,-0.2036120401337792
2011-10-28,MBSWITCH,-0.20000000000000007
2012-12-21,MBSWITCH,-0.9046853006233662
2008-02-29,MCDHOLDING,-0.4331457160725454
2008-12-01,MCDHOLDING,-0.6882225433526012
2009-03-02,MCDHOLDING,-0.3390909090909091
2010-12-03,MCDHOLDING,-0.26922039384947405
2012-06-15,MCDHOLDING,-0.23405654174884938
2020-03-04,MCDHOLDING,-0.5056726094003241
2021-02-02,MCDHOLDING,-0.20606826801517064
2008-10-10,MCDOWELL-N,-0.21167229017292277
2009-01-22,MCDOWELL-N,-0.22834057577403588
2018-06-15,MCDOWELL-N,-0.8039967586027262
2022-06-21,MCL,-0.3917274939172749
2025-03-25,MCL,-0.3755825996892802
2025-12-02,MCL,-0.24464018613927208
2024-05-27,MCLEODRUSS,-0.2761904761904761
2025-11-20,MCLOUD,-0.20000000000000007
2025-11-26,MCLOUD,-0.20017312270071408
2026-01-02,MCX,-0.7983437983437983
2023-03-16,MEDICO,-0.7899493358893606
2025-02-27,MEDICO,-0.20006331117442233
2009-11-20,MEGASOFT,-0.2032786885245902
2026-02-24,MEGASTAR,-0.20368921185019573
2006-06-12,MELSTAR,-0.544041450777202
2008-02-29,MELSTAR,-0.4634831460674157
2013-08-30,MELSTAR,-0.2028985507246377
2015-04-09,MELSTAR,-0.32773109243697485
2015-04-09,MENONBE,-0.791994750656168
2024-03-13,MEP,-0.4268867924528301
2019-09-17,MERCATOR,-0.2564102564102564
2019-12-10,MERCATOR,-0.20833333333333337
2021-04-27,MERCATOR,-0.26086956521739124
2018-10-16,METALFORGE,-0.28291316526610644
2019-09-17,METALFORGE,-0.28658536585365857
2019-12-10,METALFORGE,-0.34636871508379885
2020-08-10,METALFORGE,-0.33333333333333337
2020-11-10,METALFORGE,-0.2583333333333333
2021-02-08,METALFORGE,-0.2333333333333334
2017-05-30,METKORE,-0.3292682926829268
2017-11-14,METKORE,-0.4878048780487805
2025-09-08,MFML,-0.4669545001660578
2020-03-23,MFSL,-0.2923359901900674
2022-08-18,MGEL,-0.7803454715219421
2023-10-23,MGEL,-0.3919413919413919
2025-03-04,MGEL,-0.4460028050490883
2024-05-06,MHLXMIRU,-0.2395604395604396
2025-03-25,MHLXMIRU,-0.3064230236230623
2017-07-10,MHRIL,-0.34145407186087484
2021-09-08,MHRIL,-0.29963154016212235
2008-06-27,MIC,-0.8111212397447585
2013-03-01,MIC,-0.20869565217391306
2013-11-29,MIC,-0.20512820512820507
2014-08-06,MIC,-0.26241134751773043
2018-07-24,MIC,-0.5210084033613445
2019-06-25,MIC,-0.4642857142857143
2020-03-04,MIC,-0.2666666666666666
2021-03-08,MIC,-0.30000000000000004
2022-03-29,MICEL,-0.48285714285714276
2023-03-01,MICEL,-0.20923076923076922
2012-07-17,MICROTECH,-0.4957203994293865
2014-03-03,MICROTECH,-0.20481927710843384
2008-02-29,MID-DAY,-0.39359079704190636
2011-02-04,MID-DAY,-0.8012578616352202
2026-02-27,MIDCAP,-0.9008235903933652
2024-05-10,MIDCAPIETF,-0.8985127327198802
2024-05-10,MIDSELIETF,-0.8990115749772403
2015-01-06,MINDACORP,-0.4770833333333333
2008-02-29,MINDAIND,-0.2404063205417607
2016-09-12,MINDAIND,-0.8089573817895048
2018-07-11,MINDAIND,-0.6643816396071357
2022-07-07,MINDAIND,-0.4876702434997937
2018-07-24,MINDTECK,-0.377587437544611
2020-11-10,MINDTECK,-0.24707412223667102
2022-03-29,MINDTECK,-0.43239625167336004
2024-11-18,MINDTECK,-0.3855328972681801
2014-06-03,MINDTREE,-0.4885729296644119
2016-03-09,MINDTREE,-0.5574740517993986
2013-08-30,MIRCELECTR,-0.2816901408450705
2024-12-02,MIRCELECTR,-0.30129516019086566
2007-06-08,MIRZAINT,-0.8243684992570579
2008-02-29,MIRZAINT,-0.40207715133531163
2009-03-02,MIRZAINT,-0.2435897435897436
2011-03-07,MIRZAINT,-0.2020408163265306
2023-04-18,MIRZAINT,-0.8354755784061696
2023-08-16,MIRZAINT,-0.24852569502948607
2024-04-23,MIRZAINT,-0.2184873949579832
2022-12-06,MITCON,-0.20441640378548898
2022-03-29,MITTAL,-0.3517699115044248
2023-11-01,MITTAL,-0.9021739130434783
2024-06-03,MITTAL,-0.23636363636363633
2023-11-10,MKPL,-0.8994658753709199
2025-01-27,MKPL,-0.8491489361702128
2006-02-02,MLL,-0.60841881853555
2008-09-26,MMFL,-0.506868918145392
2018-07-18,MMFL,-0.5350484439224897
2024-07-16,MMFL,-0.5122771119555686
2010-11-24,MMFSL,-0.20149588631264026
2010-07-29,MMTC,-0.9390593540979756
2018-05-03,MMTC,-0.2735923869944489
2025-05-05,MOHITIND,-0.4566762728146013
2018-06-26,MOHOTAIND,-0.2229559748427673
2020-03-04,MOHOTAIND,-0.3378995433789954
2021-04-27,MOHOTAIND,-0.46058091286307057
2017-09-27,MOIL,-0.5349641393442622
2021-07-14,MOKSH,-0.7960963455149501
2024-07-15,MOKSH,-0.30951374207188165
2016-02-17,MOLDTKPAC,-0.48957675300063164
2022-08-11,MOLOWVOL,-0.7996522890967795
2022-08-11,MOMOMENTUM,-0.7999678921175148
2021-06-17,MON100,-0.9006813572005278
2024-09-13,MONARCH,-0.5243368807735941
2025-12-15,MONEYBOXX,-0.49805161385192265
2008-10-06,MONNETISPA,-0.29864306784660766
2011-10-05,MONSANTO,-0.5144557823129252
2022-03-29,MORARJEE,-0.25535420098846784
2022-06-21,MORARJEE,-0.3790613718411553
2008-02-29,MORARJETEX,-0.27728873239436624
2006-06-12,MOREPENLAB,-0.3598130841121495
2008-02-29,MOREPENLAB,-0.513911620294599
2013-08-30,MOREPENLAB,-0.21052631578947367
2019-09-25,MOREPENLAB,-0.20000000000000007
2007-07-17,MOSERBAER,-0.3560267857142857
2013-03-01,MOSERBAER,-0.21641791044776126
2018-05-02,MOSERBAER,-0.4869565217391304
2026-02-02,MOSILVER,-0.22949856359362752
2022-10-03,MOTHERSON,-0.33073394495412844
2025-07-18,MOTHERSON,-0.343796711509716
2005-02-24,MOTHERSUMI,-0.31879699248120297
2007-08-30,MOTHERSUMI,-0.32021660649819494
2012-10-03,MOTHERSUMI,-0.3173014145810664
2013-12-20,MOTHERSUMI,-0.3129391602399315
2015-07-23,MOTHERSUMI,-0.33189984709480125
2017-07-05,MOTHERSUMI,-0.3336605584642234
2018-10-30,MOTHERSUMI,-0.29234135667396066
2020-03-12,MOTHERSUMI,-0.2434540389972144
2022-01-14,MOTHERSUMI,-0.20975298126064734
2008-07-25,MOTILALOFS,-0.8004561003420753
2024-06-10,MOTILALOFS,-0.7296328347138088
2024-12-31,MOTISONS,-0.9046422338568936
2005-02-28,MOTOGENFIN,-0.47940074906367036
2017-08-23,MOTOGENFIN,-0.36645962732919257
2020-08-18,MOTOGENFIN,-0.6111111111111112
2024-04-23,MOTOGENFIN,-0.26880641925777327
2011-02-25,MPHASIS,-0.2808323329331732
2005-11-11,MPHASISBFL,-0.4971142747210465
2009-11-20,MRO-TEK,-0.22317073170731705
2011-06-17,MRO-TEK,-0.22352941176470587
2018-06-18,MRO-TEK,-0.2006420545746389
2020-05-12,MRO-TEK,-0.41301272984441306
2021-04-27,MRO-TEK,-0.32914923291492326
2008-01-21,MRPL,-0.2749584026622296
2008-01-22,MRPL,-0.22834193918531276
2008-02-29,MSKPROJ,-0.2989754734554486
2024-12-31,MSPL,-0.26720911310008133
2022-11-16,MSUMI,-0.269277108433735
2025-07-18,MSUMI,-0.3249573445013184
2018-02-07,MTEDUCARE,-0.20149761742682104
2019-07-03,MTEDUCARE,-0.20000000000000007
2021-07-20,MTEDUCARE,-0.2934362934362934
2012-06-15,MUDRA,-0.25316455696202533
2013-03-01,MUDRA,-0.3783783783783784
2025-08-01,MUFTI,-0.20002423801733016
2006-06-12,MUKANDENGG,-0.44302176696542894
2008-02-29,MUKANDENGG,-0.5103550295857988
2020-05-27,MUKANDENGG,-0.25142857142857145
2020-08-18,MUKANDENGG,-0.20574162679425823
2006-06-12,MUKTAARTS,-0.3029702970297029
2009-08-21,MUKTAARTS,-0.20351157222665606
2010-06-11,MUKTAARTS,-0.24233128834355833
2015-02-10,MUKTAARTS,-0.20000000000000007
2022-06-21,MUKTAARTS,-0.25603112840466935
2010-09-23,MUNDRAPORT,-0.8021505376344086
2011-12-29,MUNJALAU,-0.7978488692774407
2017-07-11,MUNJALAU,-0.4987792117195675
2006-10-16,MUNJALSHOW,-0.8051554207733131
2010-03-18,MURLIIND,-0.8058743169398908
2011-06-17,MURLIIND,-0.30961791831357055
2011-09-06,MURLIIND,-0.24378881987577639
2010-10-19,MURUDCERA,-0.20231958762886593
2017-05-30,MURUDCERA,-0.22916666666666663
2009-09-18,MVL,-0.8017356475300401
2010-11-16,MVL,-0.4582651391162029
2012-12-03,MVL,-0.43956043956043955
2013-08-30,MVL,-0.2857142857142857
2014-03-03,MVL,-0.2941176470588235
2014-08-06,MVL,-0.2222222222222222
2015-09-08,MVL,-0.22222222222222232
2018-07-24,MVL,-0.33333333333333337
2019-06-18,MVL,-0.2500000000000001
2019-06-28,MVL,-0.2500000000000001
2019-07-09,MVL,-0.2500000000000001
2019-07-11,MVL,-0.2500000000000001
2019-07-18,MVL,-0.2500000000000001
2019-07-24,MVL,-0.2500000000000001
2019-07-26,MVL,-0.2500000000000001
2019-08-02,MVL,-0.2500000000000001
2019-08-13,MVL,-0.2500000000000001
2021-04-27,NAGAFERT,-0.23611111111111116
2021-10-12,NAGAFERT,-0.44387755102040816
2005-08-24,NAGARCONST,-0.7884822641863081
2006-09-20,NAGARCONST,-0.49392302498311946
2008-10-10,NAGARCONST,-0.24259520451339922
2009-01-07,NAGARCONST,-0.21608315098468267
2008-01-21,NAGARFERT,-0.3141919606234619
2014-03-03,NAGAROIL,-0.21649484536082475
2006-06-12,NAGPURENG,-0.6438356164383562
2008-02-29,NAGREEKCAP,-0.6032777620796834
2008-08-22,NAGREEKCAP,-0.3964334705075446
2019-12-10,NAGREEKCAP,-0.2789473684210527
2022-06-21,NAGREEKCAP,-0.2815533980582524
2023-10-30,NAGREEKCAP,-0.2534562211981567
2025-03-03,NAGREEKCAP,-0.23693086003372676
2026-01-19,NAGREEKCAP,-0.20093457943925241
2018-02-07,NAGREEKEXP,-0.30269730269730266
2021-10-12,NAGREEKEXP,-0.23094688221709003
2023-09-18,NAGREEKEXP,-0.30000000000000004
2024-03-18,NAGREEKEXP,-0.45401882693700213
2025-01-20,NAGREEKEXP,-0.25048619214313506
2008-03-13,NAHARCAP,-0.20000000000000007
2022-05-30,NAHARSPING,-0.27983614019116976
2015-09-30,NAKODA,-0.2500000000000001
2015-10-23,NAKODA,-0.2500000000000001
2015-10-29,NAKODA,-0.2500000000000001
2015-11-02,NAKODA,-0.2500000000000001
2015-11-10,NAKODA,-0.2500000000000001
2015-11-18,NAKODA,-0.2500000000000001
2015-11-20,NAKODA,-0.2500000000000001
2016-03-09,NAKODA,-0.36363636363636376
2007-01-18,NANDAN,-0.47530864197530864
2008-02-29,NANDAN,-0.54375
2024-10-08,NARMADA,-0.43940397350993377
2025-04-28,NARMADA,-0.26286509040333794
2025-12-02,NATCAPSUQ,-0.30718617901121126
2015-11-26,NATCOPHARM,-0.789090979601334
2025-10-13,NATHBIOGEN,-0.22124089202914554
2008-10-24,NATIONALUM,-0.22059897735573408
2011-03-15,NATIONALUM,-0.7727368199957992
2018-10-25,NATNLSTEEL,-0.23888888888888893
2019-12-23,NATNLSTEEL,-0.39682539682539686
2020-03-04,NATNLSTEEL,-0.2727272727272727
2020-08-18,NATNLSTEEL,-0.20634920634920628
2020-11-10,NATNLSTEEL,-0.3932584269662921
2021-03-08,NATNLSTEEL,-0.2075471698113207
2010-09-27,NAUKRI,-0.46562968363916224
2012-06-22,NAUKRI,-0.4935421819181093
2025-05-07,NAUKRI,-0.8017037726394158
2025-01-20,NAVA,-0.4966578310475971
2005-08-24,NAVBARFERO,-0.7918071039668135
2012-06-07,NAVINFLUOR,-0.2040181774695049
2017-07-19,NAVINFLUOR,-0.7956544231764098
2025-05-05,NAVKARURB,-0.6322188449848024
2025-05-09,NAVKARURB,-0.47619047619047616
2026-02-24,NAVKARURB,-0.2406417112299466
2006-09-27,NAVNETPUBL,-0.8135771017533343
2009-09-08,NAVNETPUBL,-0.5651282051282052
2022-01-04,NAZARA,-0.2159731438832071
2022-06-24,NAZARA,-0.4050201574198502
2025-09-26,NAZARA,-0.7491039426523298
2016-06-02,NBCC,-0.7966503478484926
2017-02-17,NBCC,-0.3946413137424374
2018-04-25,NBCC,-0.4854932301740812
2024-10-07,NBCC,-0.31465593751848997
2017-12-07,NBIFIN,-0.4345378748583175
2025-03-10,NBIFIN,-0.35436143515071283
2016-09-01,NBVENTURES,-0.5215751989945538
2014-09-18,NCC,-0.34451432564640116
2012-12-03,NCOPPER,-0.3467741935483871
2013-03-01,NCOPPER,-0.20408163265306134
2025-02-24,NDGL,-0.41152138904102864
2020-11-10,NDL,-0.20916334661354585
2022-03-24,NDL,-0.6634349030470914
2024-12-31,NDL,-0.9223612447866538
2024-09-25,NDRAUTO,-0.48932214331826984
2018-10-16,NDTV,-0.25848849945235486
2024-10-28,NECCLTD,-0.3051665861902463
2008-11-12,NECLIFE,-0.8879503105590062
2025-07-08,NECLIFE,-0.20017293558149585
2025-11-10,NECLIFE,-0.2510060362173038
2026-02-24,NECLIFE,-0.4158745247148289
2011-12-02,NEHAINT,-0.5578855395369157
2012-06-15,NEHAINT,-0.3829383886255925
2011-09-06,NELCAST,-0.7657407407407407
2008-02-29,NELCO,-0.4413572657978855
2008-08-22,NELCO,-0.2677248677248677
2009-03-02,NELCO,-0.3303108808290155
2022-05-09,NELCO,-0.22818181818181826
2009-11-20,NEOCURE,-0.3886462882096069
2011-03-07,NEOCURE,-0.275
2011-09-06,NEOCURE,-0.27692307692307694
2006-06-12,NEOCURTHER,-0.4285714285714286
2008-08-22,NEOCURTHER,-0.26678141135972455
2007-03-02,NEPCMICON,-0.2923076923076924
2008-02-29,NEPCMICON,-0.4359351988217969
2008-08-22,NEPCMICON,-0.296969696969697
2009-08-21,NEPCMICON,-0.2500000000000001
2010-02-19,NEPCMICON,-0.2777777777777778
2010-07-20,NESCO,-0.4901022171033689
2017-09-15,NESCO,-0.7986613826508147
2024-01-05,NESTLEIND,-0.901668363057043
2025-08-08,NESTLEIND,-0.5093081535845341
2016-06-07,NET4,-0.2142857142857144
2008-02-29,NETFINCO,-0.4125596184419713
2008-10-29,NETFINCO,-0.20000000000000007
2019-12-19,NETFNV20,-0.897420847287919
2024-04-23,NETWORK18,-0.23799221116399827
2024-02-12,NEWGEN,-0.3381118881118881
2013-03-01,NEXTMEDIA,-0.29032258064516137
2018-02-07,NEXTMEDIA,-0.20575221238938057
2020-10-12,NEXTMEDIA,-0.4444444444444444
2021-02-02,NEXTMEDIA,-0.2183098591549295
2022-03-29,NEXTMEDIA,-0.5205479452054794
2022-06-21,NEXTMEDIA,-0.33333333333333326
2023-02-28,NEXTMEDIA,-0.2689655172413793
2025-03-03,NEXTMEDIA,-0.36721991701244816
2008-01-21,NEYVELILIG,-0.22879177377892024
2008-01-22,NEYVELILIG,-0.3057575757575758
2015-04-09,NGCT,-0.3214285714285714
2015-09-08,NGCT,-0.44000000000000006
2023-10-03,NGIL,-0.21403508771929824
2025-02-10,NGLFINE,-0.20000000000000007
2013-03-04,NHPC,-0.24131274131274127
2018-06-27,NIACL,-0.507627443464929
2020-05-27,NIBL,-0.33333333333333326
2020-08-18,NIBL,-0.29378531073446323
2024-03-26,NIBL,-0.271948608137045
2009-08-21,NICCO,-0.28930817610062887
2014-08-25,NICCO,-0.2777777777777778
2014-11-13,NICCO,-0.26315789473684215
2015-09-23,NICCO,-0.36363636363636376
2024-05-10,NIF100IETF,-0.898990704910839
2019-12-19,NIFTYBEES,-0.8992681077568199
2017-06-09,NIFTYEES,-0.245546218487395
2020-03-30,NIFTYEES,-0.22217044587753976
2007-08-24,NIITLTD,-0.8594011329916375
2014-08-06,NIITLTD,-0.22081447963800915
2023-06-22,NIITLTD,-0.7868771583621115
2007-08-30,NIITTECH,-0.34614937855732375
2008-01-21,NIITTECH,-0.21274326846174352
2008-01-22,NIITTECH,-0.2048763968845242
2020-03-23,NIITTECH,-0.24401872020294801
2018-06-28,NILAINFRA,-0.28378378378378377
2021-04-27,NILAINFRA,-0.2833333333333333
2022-06-21,NILASPACES,-0.23684210526315785
2023-10-30,NILASPACES,-0.2405063291139241
2006-06-12,NILKAMPLST,-0.24108027750247774
2023-09-25,NINSYS,-0.3674075493389538
2021-10-28,NIPPOBATRY,-0.5016420763688054
2024-04-23,NIRAJ,-0.23982683982683983
2007-03-14,NIRMA,-0.47660024154589375
2010-02-19,NISSAN,-0.6340118744698897
2010-09-27,NISSAN,-0.905
2013-03-01,NITESHEST,-0.3271276595744681
2018-05-02,NITESHEST,-0.28846153846153844
2010-11-04,NITINFIRE,-0.7809231627388091
2011-09-22,NITINFIRE,-0.6855187319884727
2014-11-13,NITINFIRE,-0.22361359570661898
2017-11-14,NITINFIRE,-0.2603550295857987
2018-07-24,NITINFIRE,-0.5
2019-01-08,NITINFIRE,-0.21739130434782605
2009-08-21,NITINSPIN,-0.3016759776536312
2025-06-17,NITIRAJ,-0.44224030900813904
2019-12-23,NKIND,-0.48587570621468923
2024-04-23,NKIND,-0.2719546742209631
2025-03-25,NKIND,-0.3143625364104863
2008-04-10,NMDC,-0.8949982485573643
2008-05-21,NMDC,-0.6499964430532831
2022-10-27,NMDC,-0.20229445506692167
2024-12-27,NMDC,-0.6767544882256937
2008-02-29,NOCIL,-0.2962962962962964
2014-08-06,NOESISIND,-0.22916666666666663
2016-04-18,NOESISIND,-0.22222222222222232
2019-12-10,NOIDATOLL,-0.408695652173913
2021-04-27,NOIDATOLL,-0.21192052980132448
2025-10-13,NOIDATOLL,-0.7540473225404731
2010-12-03,NOL,-0.2675967025998731
2011-06-17,NOL,-0.2796486090775988
2006-06-12,NORBTEAEXP,-0.4365079365079365
2008-02-29,NORBTEAEXP,-0.34666666666666657
2019-01-08,NORBTEAEXP,-0.5
2022-06-21,NORBTEAEXP,-0.41666666666666663
2023-02-28,NORBTEAEXP,-0.2890625000000001
2007-08-31,NORTHGATE,-0.4749941846941149
2011-06-17,NORTHGATE,-0.2939560439560439
2024-11-18,NOVAAGRI,-0.23157761458597115
2007-03-02,NOVAPETRO,-0.35057471264367823
2008-02-29,NOVAPETRO,-0.42808219178082196
2008-06-13,NOVAPETRO,-0.22278481012658224
2007-03-26,NRBBEARING,-0.8002797482265961
2010-09-03,NRBBEARING,-0.4943661971830986
2006-06-12,NRC,-0.5143769968051118
2007-03-02,NRC,-0.2308802308802309
2008-02-29,NRC,-0.28474576271186436
