symbol,date,open_interest,open_interest_usd
GALAUSDT,2026-03-16,2116444294.0,7386390.58606
GMTUSDT,2026-02-17,196894041.0,2458222.101885
GMTUSDT,2026-02-18,194384052.0,2408418.40428
GMTUSDT,2026-02-19,195315361.0,2363909.62679744
GMTUSDT,2026-02-20,200543843.0,2380455.41641
GMTUSDT,2026-02-21,200120997.0,2406378.94294614
GMTUSDT,2026-02-22,201651773.0,2391456.93760982
GMTUSDT,2026-02-23,209340302.0,2422567.61746178
GMTUSDT,2026-02-24,232176394.0,2542791.22356012
GMTUSDT,2026-02-25,221342915.0,2436985.49415
GMTUSDT,2026-02-26,209758694.0,2482762.63461832
GMTUSDT,2026-02-27,201172372.0,2313892.66963888
GMTUSDT,2026-02-28,196951481.0,2287697.80561474
GMTUSDT,2026-03-01,200093192.0,2409122.03168
GMTUSDT,2026-03-02,197956365.0,2275524.2521842
GMTUSDT,2026-03-03,209986087.0,2402240.83528
GMTUSDT,2026-03-04,225773245.0,2538982.6967614
GMTUSDT,2026-03-05,208219375.0,2457892.2970875
GMTUSDT,2026-03-06,202140646.0,2322296.85438392
GMTUSDT,2026-03-07,202371526.0,2218874.26481336
GMTUSDT,2026-03-08,204097373.0,2194340.65996712
GMTUSDT,2026-03-09,205177203.0,2174878.3518
GMTUSDT,2026-03-10,202437204.0,2172416.39165724
GMTUSDT,2026-03-11,204269937.0,2219164.08317556
GMTUSDT,2026-03-12,215797999.0,2373777.989
GMTUSDT,2026-03-13,209381387.0,2331461.744245
GMTUSDT,2026-03-14,201393593.0,2240175.45056841
GMTUSDT,2026-03-15,207458197.0,2303841.94892273
GMTUSDT,2026-03-16,214465920.0,2453226.3317184
GMXUSDT,2026-02-17,274075.09,1792673.78009213
GMXUSDT,2026-02-18,284155.35,1847099.75847468
GMXUSDT,2026-02-19,269619.31,1714248.5593916
GMXUSDT,2026-02-20,269533.02,1773796.80462
GMXUSDT,2026-02-21,266726.24,1830542.18512
GMXUSDT,2026-02-22,262378.34,1745436.92394593
GMXUSDT,2026-02-23,252917.43,1605014.01078
GMXUSDT,2026-02-24,247436.9,1545152.71281188
GMXUSDT,2026-02-25,253603.99,1625506.47693979
GMXUSDT,2026-02-26,255746.71,1780508.59502
GMXUSDT,2026-02-27,250334.29,1723558.88890124
GMXUSDT,2026-02-28,246199.54,1650099.07279567
GMXUSDT,2026-03-01,240140.29,1631306.75849758
GMXUSDT,2026-03-02,245128.26,1651872.36040641
GMXUSDT,2026-03-03,240456.13,1692938.90232819
GMXUSDT,2026-03-04,242288.45,1714110.02174096
GMXUSDT,2026-03-05,251956.83,1887912.52719
GMXUSDT,2026-03-06,246747.28,1775572.86542916
GMXUSDT,2026-03-07,240833.57,1663196.63442
GMXUSDT,2026-03-08,233672.51,1573698.67415076
GMXUSDT,2026-03-09,274486.92,1618814.059392
GMXUSDT,2026-03-10,242221.29,1515214.26953222
GMXUSDT,2026-03-11,231554.85,1516037.8427719
GMXUSDT,2026-03-12,233910.11,1480042.830014
GMXUSDT,2026-03-13,231384.32,1472298.42816
GMXUSDT,2026-03-14,232964.93,1545838.793015
GMXUSDT,2026-03-15,224472.97,1499254.96663
GMXUSDT,2026-03-16,218846.38,1460143.04736
GRTUSDT,2026-02-17,117684511.0,3313312.08275109
GRTUSDT,2026-02-18,113834414.0,3156628.30022
GRTUSDT,2026-02-19,114381141.0,3071978.91248199
GRTUSDT,2026-02-20,122550343.0,3241456.57235
GRTUSDT,2026-02-21,121209567.0,3297766.87080405
GRTUSDT,2026-02-22,129488206.0,3615310.71152
GRTUSDT,2026-02-23,130173496.0,3474330.60824
GRTUSDT,2026-02-24,131416485.0,3419456.9397
GRTUSDT,2026-02-25,132517543.0,3403628.28072748
GRTUSDT,2026-02-26,124220640.0,3448704.0887472
GRTUSDT,2026-02-27,120687994.0,3217786.91666782
GRTUSDT,2026-02-28,122330500.0,3197719.27
GRTUSDT,2026-03-01,125244068.0,3321472.68336
GRTUSDT,2026-03-02,124347777.0,3181122.03119142
GRTUSDT,2026-03-03,128439636.0,3345852.5178
GRTUSDT,2026-03-04,129136300.0,3360126.526
GRTUSDT,2026-03-05,120987863.0,3233787.7998366
GRTUSDT,2026-03-06,124966099.0,3280893.70399273
GRTUSDT,2026-03-07,127661336.0,3273236.65504
GRTUSDT,2026-03-08,132557093.0,3321880.75058
GRTUSDT,2026-03-09,132151619.0,3257537.40835
GRTUSDT,2026-03-10,133415281.0,3339609.95525489
GRTUSDT,2026-03-11,131678035.0,3281536.45921185
GRTUSDT,2026-03-12,130628363.0,3380662.03444
GRTUSDT,2026-03-13,171798517.0,4758911.69209918
GRTUSDT,2026-03-14,143180093.0,3837167.78856187
GRTUSDT,2026-03-15,135011819.0,3531909.18504
GRTUSDT,2026-03-16,130413523.0,3507667.3213695
HBARUSDT,2026-02-17,279930038.0,28438266.11704356
HBARUSDT,2026-02-18,274688592.0,28012742.61216
HBARUSDT,2026-02-19,272847584.0,27021334.97155136
HBARUSDT,2026-02-20,275097892.0,26846803.28028
HBARUSDT,2026-02-21,269082238.0,26817607.66553112
HBARUSDT,2026-02-22,258723460.0,25799396.3332184
HBARUSDT,2026-02-23,266325210.0,26140991.192424
HBARUSDT,2026-02-24,264888730.0,25126113.1952055
HBARUSDT,2026-02-25,267222301.0,25372757.47995
HBARUSDT,2026-02-26,264086993.0,26876133.27761
HBARUSDT,2026-02-27,278339920.0,28543758.796
HBARUSDT,2026-02-28,268375023.0,26931433.55805
HBARUSDT,2026-03-01,253657768.0,25401720.1057256
HBARUSDT,2026-03-02,249419722.0,24168771.0618
HBARUSDT,2026-03-03,256636026.0,25140065.10696
HBARUSDT,2026-03-04,277010646.0,26839561.49094
HBARUSDT,2026-03-05,270200566.0,27318663.35150358
HBARUSDT,2026-03-06,255616132.0,25444870.75635428
HBARUSDT,2026-03-07,250079561.0,24385257.99311
HBARUSDT,2026-03-08,253051068.0,24224578.73964
HBARUSDT,2026-03-09,258677780.0,24282184.0929342
HBARUSDT,2026-03-10,250052394.0,23570978.87639904
HBARUSDT,2026-03-11,245062678.0,23305460.6778
HBARUSDT,2026-03-12,257749527.0,24269695.46232
HBARUSDT,2026-03-13,262130257.0,24839463.15332
HBARUSDT,2026-03-14,252839999.0,24027946.40976778
HBARUSDT,2026-03-15,289070732.0,27019441.32004
HBARUSDT,2026-03-16,282665430.0,27209374.2918
HOOKUSDT,2026-02-17,41437992.8,1122335.18921023
HOOKUSDT,2026-02-18,41599500.0,1094697.49842
HOOKUSDT,2026-02-19,42916323.3,1061644.26428668
HOOKUSDT,2026-02-20,43997725.9,1080598.22737629
HOOKUSDT,2026-02-21,45286886.6,1125454.76111062
HOOKUSDT,2026-02-22,44399590.8,1080464.042118
HOOKUSDT,2026-02-23,42903395.7,1021225.23750753
HOOKUSDT,2026-02-24,44781628.7,1008085.06527743
HOOKUSDT,2026-02-25,45306603.9,1013871.1820742
HOOKUSDT,2026-02-26,44271543.7,1074470.365599
HOOKUSDT,2026-02-27,43845586.9,1026404.58190316
HOOKUSDT,2026-02-28,42267723.5,978579.79840859
HOOKUSDT,2026-03-01,44534281.7,1069650.20775399
HOOKUSDT,2026-03-02,44938484.7,1037941.93419167
HOOKUSDT,2026-03-03,46513774.3,1063127.66301792
HOOKUSDT,2026-03-04,48646501.0,1109140.2228
HOOKUSDT,2026-03-05,51038045.7,1186124.182068
HOOKUSDT,2026-03-06,53422849.5,1220712.111075
HOOKUSDT,2026-03-07,60264886.6,1145635.494266
HOOKUSDT,2026-03-08,58930440.8,1113196.026712
HOOKUSDT,2026-03-09,77753390.3,1525421.21581251
HOOKUSDT,2026-03-10,71024567.5,1395632.751375
HOOKUSDT,2026-03-11,68620876.3,1382178.84565368
HOOKUSDT,2026-03-12,72440166.9,1521100.07336954
HOOKUSDT,2026-03-13,72760629.1,1535976.880301
HOOKUSDT,2026-03-14,72208436.3,1524392.2987293
HOOKUSDT,2026-03-15,77580517.7,1755596.6882145
HOOKUSDT,2026-03-16,69639781.0,1540014.117034
ICPUSDT,2026-02-17,10160212.0,24546956.77199168
ICPUSDT,2026-02-18,9990448.0,23767275.792
ICPUSDT,2026-02-19,10760388.0,24043718.22750324
ICPUSDT,2026-02-20,11353857.0,24705992.832
ICPUSDT,2026-02-21,11720796.0,25592189.52095352
ICPUSDT,2026-02-22,11721030.0,25762823.94
ICPUSDT,2026-02-23,11846213.0,25488488.04398731
ICPUSDT,2026-02-24,11478072.0,23931780.12
ICPUSDT,2026-02-25,11233997.0,23771137.652
ICPUSDT,2026-02-26,9965427.0,24225953.037
ICPUSDT,2026-02-27,9481998.0,23017548.91234026
ICPUSDT,2026-02-28,10645816.0,26525252.37016824
ICPUSDT,2026-03-01,9797446.0,23892342.50582282
ICPUSDT,2026-03-02,9382002.0,22197887.28465504
ICPUSDT,2026-03-03,9466245.0,22654752.9013035
ICPUSDT,2026-03-04,9379281.0,23082410.541
ICPUSDT,2026-03-05,9117226.0,22875144.74168246
ICPUSDT,2026-03-06,9112972.0,22873559.72
ICPUSDT,2026-03-07,9389925.0,23305949.06546025
ICPUSDT,2026-03-08,9064684.0,22172217.064
ICPUSDT,2026-03-09,8960512.0,21702677.62454528
ICPUSDT,2026-03-10,8852157.0,21690583.08239241
ICPUSDT,2026-03-11,8882351.0,21166642.433
ICPUSDT,2026-03-12,13895844.0,37129695.168
ICPUSDT,2026-03-13,12815496.0,34729994.16
ICPUSDT,2026-03-14,12192432.0,31773477.792
ICPUSDT,2026-03-15,11886672.0,32153043.613152
ICPUSDT,2026-03-16,12125189.0,32374254.63
ICXUSDT,2026-02-17,36617782.0,1470203.9473
ICXUSDT,2026-02-18,35070770.0,1414734.8714611
ICXUSDT,2026-02-19,33547750.0,1313394.4125
ICXUSDT,2026-02-20,34532145.0,1320854.54625
ICXUSDT,2026-02-21,34337223.0,1335717.9747
ICXUSDT,2026-02-22,32410262.0,1264277.97394534
ICXUSDT,2026-02-23,35447518.0,1308013.4142
ICXUSDT,2026-02-24,34798448.0,1226645.292
ICXUSDT,2026-02-25,33959235.0,1208948.766
ICXUSDT,2026-02-26,32399623.0,1229563.74887262
ICXUSDT,2026-02-27,32073210.0,1188312.4305
ICXUSDT,2026-02-28,32567675.0,1188720.1375
ICXUSDT,2026-03-01,32685069.0,1220770.65776481
ICXUSDT,2026-03-02,33677992.0,1219143.3104
ICXUSDT,2026-03-03,33776840.0,1227788.134
ICXUSDT,2026-03-04,34919408.0,1246503.09203056
ICXUSDT,2026-03-05,36745174.0,1369334.99818354
ICXUSDT,2026-03-06,35906888.0,1324964.1672
ICXUSDT,2026-03-07,35831120.0,1284545.652
ICXUSDT,2026-03-08,35531565.0,1229392.149
ICXUSDT,2026-03-09,35049186.0,1177652.6496
ICXUSDT,2026-03-10,34691313.0,1199457.00375882
ICXUSDT,2026-03-11,33762560.0,1176665.731072
ICXUSDT,2026-03-12,79863976.0,3090735.8712
ICXUSDT,2026-03-13,58850423.0,2186293.21445
ICXUSDT,2026-03-14,51246719.0,1891003.9311
ICXUSDT,2026-03-15,53150071.0,1884170.01695
ICXUSDT,2026-03-16,50900799.0,1873891.02784143
IDUSDT,2026-02-17,37668896.0,1984505.17432256
IDUSDT,2026-02-18,39854225.0,2031883.170668
IDUSDT,2026-02-19,35443730.0,1743477.0787
IDUSDT,2026-02-20,36204673.0,1764427.13567367
IDUSDT,2026-02-21,36613024.0,1782322.00832
IDUSDT,2026-02-22,37065242.0,1771644.437116
IDUSDT,2026-02-23,37183066.0,1711536.52798
IDUSDT,2026-02-24,37957151.0,1645861.16322553
IDUSDT,2026-02-25,37238132.0,1598633.00676
IDUSDT,2026-02-26,36667688.0,1673586.615696
IDUSDT,2026-02-27,35119557.0,1568439.41562
IDUSDT,2026-02-28,40051190.0,1782495.8334736
IDUSDT,2026-03-01,36431412.0,1603317.66130452
IDUSDT,2026-03-02,34777257.0,1468643.56311
IDUSDT,2026-03-03,35818545.0,1527302.7588
IDUSDT,2026-03-04,34194364.0,1441976.32988
IDUSDT,2026-03-05,33708125.0,1436740.06355
IDUSDT,2026-03-06,34560500.0,1452374.944865
IDUSDT,2026-03-07,35139628.0,1453023.6178
IDUSDT,2026-03-08,35115710.0,1438472.2189838
IDUSDT,2026-03-09,35375837.0,1424900.50845604
IDUSDT,2026-03-10,36307227.0,1480920.23306766
IDUSDT,2026-03-11,38878434.0,1603423.59745932
IDUSDT,2026-03-12,41619747.0,1743031.25858277
IDUSDT,2026-03-13,39189422.0,1642795.88090414
IDUSDT,2026-03-14,37796047.0,1584257.21624965
IDUSDT,2026-03-15,37889735.0,1555752.5191
IDUSDT,2026-03-16,39283142.0,1638107.0214
IMXUSDT,2026-02-17,20099867.0,3430182.19862432
IMXUSDT,2026-02-18,19809831.0,3292393.9122
IMXUSDT,2026-02-19,19727678.0,3173281.44076184
IMXUSDT,2026-02-20,19847508.0,3137014.35037164
IMXUSDT,2026-02-21,19680548.0,3265002.9132
IMXUSDT,2026-02-22,19870403.0,3304312.30404751
IMXUSDT,2026-02-23,19971876.0,3198346.95120504
IMXUSDT,2026-02-24,20406227.0,3181417.31170248
IMXUSDT,2026-02-25,21252617.0,3377040.8413
IMXUSDT,2026-02-26,22550312.0,3925265.38440712
IMXUSDT,2026-02-27,22054190.0,3683049.73
IMXUSDT,2026-02-28,21548184.0,3555450.36
IMXUSDT,2026-03-01,21081346.0,3474920.4784294
IMXUSDT,2026-03-02,20820160.0,3338526.8137088
IMXUSDT,2026-03-03,21598805.0,3557323.1835
IMXUSDT,2026-03-04,20933076.0,3315799.2384
IMXUSDT,2026-03-05,21915199.0,3491956.41275652
IMXUSDT,2026-03-06,21859363.0,3510613.6978
IMXUSDT,2026-03-07,21320796.0,3321780.0168
IMXUSDT,2026-03-08,21357996.0,3257641.58185752
IMXUSDT,2026-03-09,21451459.0,3172670.7861
IMXUSDT,2026-03-10,21708285.0,3274286.02524345
IMXUSDT,2026-03-11,21354103.0,3389423.5924441
IMXUSDT,2026-03-12,22033619.0,3681817.7349
IMXUSDT,2026-03-13,21940452.0,3699160.2072
IMXUSDT,2026-03-14,21742287.0,3559212.3819
IMXUSDT,2026-03-15,21796805.0,3496207.522
IMXUSDT,2026-03-16,22111345.0,3756717.5155
INJUSDT,2026-02-17,3189323.3,10092309.44898011
INJUSDT,2026-02-18,3298547.7,10222199.3223
INJUSDT,2026-02-19,3317685.9,9888394.04437432
INJUSDT,2026-02-20,5341482.4,17461637.29775327
INJUSDT,2026-02-21,4913189.1,16882401.51612705
INJUSDT,2026-02-22,5212304.6,19652686.13435986
INJUSDT,2026-02-23,4950222.3,17342798.00331631
INJUSDT,2026-02-24,4879771.6,16197925.46289641
INJUSDT,2026-02-25,4750223.5,14851523.65789207
INJUSDT,2026-02-26,4406242.4,14331332.17876287
INJUSDT,2026-02-27,4616167.8,14739423.7854
INJUSDT,2026-02-28,4684989.6,14422317.52273891
INJUSDT,2026-03-01,4576521.8,14283324.5378
INJUSDT,2026-03-02,4440084.0,13311371.832
INJUSDT,2026-03-03,4345331.9,13409694.2434
INJUSDT,2026-03-04,4079457.5,12360756.225
INJUSDT,2026-03-05,3959223.5,12367243.37245536
INJUSDT,2026-03-06,4102304.1,12393060.6861
INJUSDT,2026-03-07,4365377.8,12668326.3756
INJUSDT,2026-03-08,4492931.7,12701517.9159
INJUSDT,2026-03-09,4400986.6,12309559.5202
INJUSDT,2026-03-10,4189044.9,12139447.7516958
INJUSDT,2026-03-11,4017022.2,11793977.1792
INJUSDT,2026-03-12,4009920.9,12040149.79860332
INJUSDT,2026-03-13,3941994.3,12019140.6207
INJUSDT,2026-03-14,3809159.2,11760001.84724842
INJUSDT,2026-03-15,3901698.6,11868967.1412
INJUSDT,2026-03-16,3932941.9,12229981.4957535
IOTAUSDT,2026-02-17,41748339.7,2947432.78282
IOTAUSDT,2026-02-18,42553949.4,2929839.41619
IOTAUSDT,2026-02-19,43236237.0,2881695.19605
IOTAUSDT,2026-02-20,44301525.8,2999213.29666
IOTAUSDT,2026-02-21,46443912.6,3271938.80973555
IOTAUSDT,2026-02-22,46310281.0,3176885.2766
IOTAUSDT,2026-02-23,50570046.0,3442710.62579076
IOTAUSDT,2026-02-24,46994575.1,3108636.62915788
IOTAUSDT,2026-02-25,47701400.7,3134789.13368984
IOTAUSDT,2026-02-26,48108492.0,3415392.6322266
IOTAUSDT,2026-02-27,48721685.9,3381064.77943973
IOTAUSDT,2026-03-01,51164018.6,3504735.2741
IOTAUSDT,2026-03-02,50177242.6,3304171.42521
IOTAUSDT,2026-03-03,50846873.1,3395389.95021789
IOTAUSDT,2026-03-04,50028372.5,3291866.9105
IOTAUSDT,2026-03-05,52028523.9,3556191.23138412
IOTAUSDT,2026-03-06,50464013.7,3333148.104885
IOTAUSDT,2026-03-07,52722449.8,3408370.35564952
IOTAUSDT,2026-03-08,52624783.8,3336411.29292
IOTAUSDT,2026-03-09,51609433.0,3286022.66026001
IOTAUSDT,2026-03-10,49533401.2,3131294.07891297
IOTAUSDT,2026-03-11,54046348.6,3413990.56048554
IOTAUSDT,2026-03-12,54138554.5,3411073.79609217
IOTAUSDT,2026-03-13,53793285.9,3412993.02419006
IOTAUSDT,2026-03-14,55210535.6,3517415.74201538
IOTAUSDT,2026-03-15,57656268.4,3667236.17658494
IOTAUSDT,2026-03-16,55901440.7,3599241.09216104
JTOUSDT,2026-02-17,15453885.0,4189578.04949805
JTOUSDT,2026-02-18,35281764.0,11487742.3584
JTOUSDT,2026-02-19,33627910.0,10051382.299
JTOUSDT,2026-02-20,29634195.0,8380550.346
JTOUSDT,2026-02-21,26974677.0,8483786.51124933
JTOUSDT,2026-02-22,25413979.0,7807174.3488
JTOUSDT,2026-02-23,26295531.0,7912325.2779
JTOUSDT,2026-02-24,24873235.0,6883714.5479318
JTOUSDT,2026-02-25,23519124.0,6545372.2092
JTOUSDT,2026-02-26,23629250.0,6944310.7276425
JTOUSDT,2026-02-27,23620524.0,6602940.09406476
JTOUSDT,2026-02-28,24895063.0,6893391.90982085
JTOUSDT,2026-03-01,23737058.0,6439863.8354
JTOUSDT,2026-03-02,23978418.0,6324858.77154564
JTOUSDT,2026-03-03,21775057.0,6003383.2149
JTOUSDT,2026-03-04,20878629.0,5727007.9347
JTOUSDT,2026-03-05,20514650.0,5669197.8841875
JTOUSDT,2026-03-06,21215144.0,5751425.5384
JTOUSDT,2026-03-07,22491501.0,5865868.9285038
JTOUSDT,2026-03-08,22272249.0,5688332.3946
JTOUSDT,2026-03-09,20849593.0,5279543.94726464
JTOUSDT,2026-03-10,19487308.0,5039807.59496
JTOUSDT,2026-03-11,19012428.0,4920859.92634524
JTOUSDT,2026-03-12,18706377.0,5116194.1095
JTOUSDT,2026-03-13,16956361.0,4841041.0655
JTOUSDT,2026-03-14,15678610.0,4427044.1471783
JTOUSDT,2026-03-15,15443433.0,4305629.1204
JTOUSDT,2026-03-16,15221592.0,4369154.16648312
KNCUSDT,2026-02-17,11853246.0,1674252.50643624
KNCUSDT,2026-02-18,11340215.0,1584228.0355
KNCUSDT,2026-02-19,11705260.0,1577869.048
KNCUSDT,2026-02-20,11726343.0,1606508.991
KNCUSDT,2026-02-21,11607575.0,1623428.2428035
KNCUSDT,2026-02-22,11514442.0,1609086.8487342
KNCUSDT,2026-02-23,11295388.0,1540690.9232
KNCUSDT,2026-02-24,10451474.0,1372278.5362
KNCUSDT,2026-02-25,10078015.0,1303591.24025
KNCUSDT,2026-02-26,10216355.0,1418721.82339705
KNCUSDT,2026-02-27,9778192.0,1306366.4512
KNCUSDT,2026-02-28,9980788.0,1371203.27340476
KNCUSDT,2026-03-01,9932414.0,1373187.32395582
KNCUSDT,2026-03-02,9895375.0,1314105.8
KNCUSDT,2026-03-03,22944926.0,3359137.1664
KNCUSDT,2026-03-04,18924795.0,2586542.38241805
KNCUSDT,2026-03-05,16091005.0,2234194.207637
KNCUSDT,2026-03-06,15458191.0,2057002.15363125
KNCUSDT,2026-03-07,15671755.0,2024007.15825
KNCUSDT,2026-03-08,15578306.0,1963645.4713
KNCUSDT,2026-03-09,15301395.0,1899668.18925
KNCUSDT,2026-03-10,14936913.0,1880681.77118529
KNCUSDT,2026-03-11,13856813.0,1808314.0965
KNCUSDT,2026-03-12,12920825.0,1716531.60125
KNCUSDT,2026-03-13,11750795.0,1588230.1667071
KNCUSDT,2026-03-14,11340676.0,1524186.8544
KNCUSDT,2026-03-15,11603442.0,1535244.21688596
KNCUSDT,2026-03-16,11692764.0,1564491.8232
KSMUSDT,2026-02-17,377000.0,1821664.0
KSMUSDT,2026-02-18,381133.2,1829439.36
KSMUSDT,2026-02-19,378960.7,1741703.3772
KSMUSDT,2026-02-20,378257.9,1716534.3502
KSMUSDT,2026-02-21,417467.6,2032649.7444
KSMUSDT,2026-02-22,443163.4,2191886.1764
KSMUSDT,2026-02-23,418914.1,1990260.8891
KSMUSDT,2026-02-24,423291.0,1946292.018
KSMUSDT,2026-02-25,439523.7,2086088.73260611
KSMUSDT,2026-02-26,542179.4,2896549.55507757
KSMUSDT,2026-02-27,493560.7,2524562.9805
KSMUSDT,2026-02-28,458778.9,2281854.82955635
KSMUSDT,2026-03-01,456060.1,2239255.091
KSMUSDT,2026-03-02,426573.2,2006173.7596
KSMUSDT,2026-03-03,444721.9,2116876.244
KSMUSDT,2026-03-04,454268.5,2099174.7385
KSMUSDT,2026-03-05,413392.5,1983043.8225
KSMUSDT,2026-03-06,388779.2,1817931.5392
KSMUSDT,2026-03-07,416094.0,1837055.01
KSMUSDT,2026-03-08,437902.6,1933777.8816
KSMUSDT,2026-03-09,421549.3,1881323.59009808
KSMUSDT,2026-03-10,401218.1,1854549.38447512
KSMUSDT,2026-03-11,406023.8,1850656.4804
KSMUSDT,2026-03-12,425769.6,1950344.0952
KSMUSDT,2026-03-13,428046.3,1947610.665
KSMUSDT,2026-03-14,377731.3,1698642.31265459
KSMUSDT,2026-03-15,408053.5,1797475.6675
KSMUSDT,2026-03-16,397185.0,1798927.81959375
LDOUSDT,2026-02-17,30810846.0,10666714.8852
LDOUSDT,2026-02-18,30083474.0,10231389.5074
LDOUSDT,2026-02-19,30008172.0,9877862.89709796
LDOUSDT,2026-02-20,28643096.0,9248855.6984
LDOUSDT,2026-02-21,28856951.0,9522793.83
LDOUSDT,2026-02-22,28691469.0,9390717.8037
LDOUSDT,2026-02-23,29224963.0,8993787.43274679
LDOUSDT,2026-02-24,30818018.0,9202718.13054748
LDOUSDT,2026-02-25,31166235.0,9328054.1355
LDOUSDT,2026-02-26,31082940.0,10202073.3389106
LDOUSDT,2026-02-27,32343872.0,10097756.8384
LDOUSDT,2026-02-28,29818062.0,8964701.04615354
LDOUSDT,2026-03-01,31031117.0,9504831.1371
LDOUSDT,2026-03-02,30811350.0,9237242.73
LDOUSDT,2026-03-03,32630370.0,9998039.3434656
LDOUSDT,2026-03-04,35500608.0,10770884.4672
LDOUSDT,2026-03-05,33339248.0,10584688.48059136
LDOUSDT,2026-03-06,36783321.0,11482957.56079998
LDOUSDT,2026-03-07,34469947.0,10244468.2484
LDOUSDT,2026-03-08,35707051.0,10115807.5483
LDOUSDT,2026-03-09,34949685.0,9777933.13641135
LDOUSDT,2026-03-10,34322239.0,9727349.15803077
LDOUSDT,2026-03-11,33245657.0,9750951.1981
LDOUSDT,2026-03-12,32251854.0,9590480.96944464
LDOUSDT,2026-03-13,32192330.0,9631945.136
LDOUSDT,2026-03-14,32905556.0,9819017.9104
LDOUSDT,2026-03-15,32216493.0,9687499.4451
LDOUSDT,2026-03-16,32017706.0,9890269.3834
LINKUSDT,2026-02-17,8670552.45,77459623.84270738
LINKUSDT,2026-02-18,8599435.99,75882179.06618352
LINKUSDT,2026-02-19,8584189.98,73806865.44804
LINKUSDT,2026-02-20,8376690.67,71804992.42324
LINKUSDT,2026-02-21,8635253.86,77181899.00068
LINKUSDT,2026-02-22,8662083.91,76833240.21424535
LINKUSDT,2026-02-23,8628666.79,74873154.04070829
LINKUSDT,2026-02-24,8515604.95,70355928.0969
LINKUSDT,2026-02-25,8356689.5,68458000.384
LINKUSDT,2026-02-26,9182600.32,85109514.25286633
LINKUSDT,2026-02-27,8815470.39,80159072.25627
LINKUSDT,2026-02-28,8796124.6,76571955.17018688
LINKUSDT,2026-03-01,8480825.81,74974369.53717582
LINKUSDT,2026-03-02,8411759.55,72919747.96475646
LINKUSDT,2026-03-03,8411421.36,75240164.0652
LINKUSDT,2026-03-04,8402708.63,73977446.77852
LINKUSDT,2026-03-05,8679779.73,81144041.45226593
LINKUSDT,2026-03-06,8567975.41,78838615.57799615
LINKUSDT,2026-03-07,8702310.05,76510709.9596
LINKUSDT,2026-03-08,8605797.85,74810200.71005
LINKUSDT,2026-03-09,8600976.64,73223105.12594657
LINKUSDT,2026-03-10,8519970.64,75528140.6592212
LINKUSDT,2026-03-11,8651308.46,77682311.92658332
LINKUSDT,2026-03-12,8702434.31,78252289.31552
LINKUSDT,2026-03-13,8507924.1,77019375.91766289
LINKUSDT,2026-03-14,8913830.32,80937579.3056
LINKUSDT,2026-03-15,8628368.88,79053115.67856
LINKUSDT,2026-03-16,8916412.27,84637478.99927811
LPTUSDT,2026-02-17,1917784.0,4736926.48
LPTUSDT,2026-02-18,1784738.4,4404734.3712
LPTUSDT,2026-02-19,1764251.5,4144520.82129751
LPTUSDT,2026-02-20,1770274.2,4114117.2408
LPTUSDT,2026-02-21,1777360.1,4198665.76235045
LPTUSDT,2026-02-22,1752412.5,4109407.3125
LPTUSDT,2026-02-23,1763212.2,3992655.82632776
LPTUSDT,2026-02-24,1719412.7,3777376.21315857
LPTUSDT,2026-02-25,2222969.7,4937215.7037
LPTUSDT,2026-02-26,1950384.5,4692403.66034387
LPTUSDT,2026-02-27,1962963.0,4605111.198
LPTUSDT,2026-02-28,1897149.4,4361546.4706
LPTUSDT,2026-03-01,1835294.9,4268895.9374
LPTUSDT,2026-03-02,1701149.1,3886275.11895
LPTUSDT,2026-03-03,1623660.9,3801265.16634663
LPTUSDT,2026-03-04,1665220.3,3811689.2667
LPTUSDT,2026-03-05,1705138.5,4039732.71383663
LPTUSDT,2026-03-06,1708826.6,4002861.64850146
LPTUSDT,2026-03-07,1701808.8,3849560.49692875
LPTUSDT,2026-03-08,1701149.1,3771447.5547
LPTUSDT,2026-03-09,1771673.2,3933845.51407905
LPTUSDT,2026-03-10,1774605.9,4006863.47812022
LPTUSDT,2026-03-11,1702377.0,3861412.79990175
LPTUSDT,2026-03-12,1700469.1,3844818.84215729
LPTUSDT,2026-03-13,1684689.3,3824244.711
LPTUSDT,2026-03-14,1650366.9,3766706.72489885
LPTUSDT,2026-03-15,1607857.6,3632519.69152645
LPTUSDT,2026-03-16,1625514.0,3777694.536
LRCUSDT,2026-02-17,136997500.0,4687335.213125
LRCUSDT,2026-02-18,123974894.0,4287051.83452
LRCUSDT,2026-02-19,124316696.0,4067642.29312
LRCUSDT,2026-02-20,125264365.0,4051545.6109854
LRCUSDT,2026-02-21,117481110.0,3901880.1346413
LRCUSDT,2026-02-22,110288435.0,3626639.97444505
LRCUSDT,2026-02-23,105239918.0,3503312.68711676
LRCUSDT,2026-02-24,89924137.0,3017854.03772
LRCUSDT,2026-02-25,88558030.0,2916215.9279
LRCUSDT,2026-02-26,88225688.0,3064498.09851488
LRCUSDT,2026-02-27,87520291.0,2862612.80282509
LRCUSDT,2026-02-28,85798893.0,2776730.16589332
LRCUSDT,2026-03-01,82104069.0,2585826.6011205
LRCUSDT,2026-03-02,82205409.0,2518773.73176
LRCUSDT,2026-03-03,80253632.0,2491875.2736
LRCUSDT,2026-03-04,81311184.0,2504384.4672
LRCUSDT,2026-03-05,79016018.0,2512872.14539708
LRCUSDT,2026-03-06,74808568.0,2408835.8896
